lat_bin,lon_bin,fire_count,avg_frp,year
-22,116,3054,10.81,NA
-22,118,3962,16.75,NA
-22,120,3286,13.98,NA
-22,122,954,16.39,NA
-22,124,1095,22.86,NA
-22,126,3894,16.56,NA
-22,128,2018,19.91,NA
-22,130,3253,16.39,NA
-22,132,5064,14.08,NA
-22,134,24214,16.67,NA
-22,136,6075,10.31,NA
-22,138,17179,13.97,NA
-22,140,12413,14.92,NA
-22,142,3305,12.15,NA
-22,144,18720,9.25,NA
-22,146,6030,8.88,NA
-22,148,6635,7.1,NA
-22,150,28,10.01,NA
-20,120,1037,16.54,NA
-20,122,3412,11.17,NA
-20,124,3769,11.14,NA
-20,126,9428,10.73,NA
-20,128,9450,12.08,NA
-20,130,7868,12.5,NA
-20,132,16546,13.8,NA
-20,134,12774,12.5,NA
-20,136,5242,13.19,NA
-20,138,24381,14.08,NA
-20,140,4537,11.72,NA
-20,142,24612,9.81,NA
-20,144,8433,8.63,NA
-20,146,2691,7.98,NA
-20,148,6,3.65,NA
-18,122,8639,12.26,NA
-18,124,17212,6.83,NA
-18,126,12528,8.12,NA
-18,128,20322,10.06,NA
-18,130,12662,11.5,NA
-18,132,18070,12.52,NA
-18,134,19312,14.74,NA
-18,136,22735,11.52,NA
-18,138,4010,11.21,NA
-18,140,2868,11.56,NA
-18,142,18249,8.77,NA
-18,144,15081,7.44,NA
-18,146,4,6.31,NA
-16,124,14832,7.72,NA
-16,126,25676,7.45,NA
-16,128,14567,7.98,NA
-16,130,26524,7.93,NA
-16,132,22362,9.61,NA
-16,134,22764,10.77,NA
-16,136,6110,11.87,NA
-16,140,3931,7.96,NA
-16,142,19304,7.48,NA
-16,144,7766,6.86,NA
-14,126,422,8.77,NA
-14,128,1324,10.64,NA
-14,130,25456,10.17,NA
-14,132,39891,8.46,NA
-14,134,32425,8.86,NA
-14,136,7206,8.73,NA
-14,140,6354,9.3,NA
-14,142,10531,7.52,NA
-12,118,1,5.65,NA
-12,120,1000,6.1,NA
-12,122,634,5.56,NA
-12,124,240,5.47,NA
-12,130,7466,7.77,NA
-12,132,6708,8.76,NA
-12,134,877,7.41,NA
-12,136,36,6.62,NA
-12,140,342,8.02,NA
-12,142,6249,11.18,NA
-10,112,1234,5.61,NA
-10,114,503,6.53,NA
-10,116,2350,6.92,NA
-10,118,4503,7.01,NA
-10,120,2641,6.48,NA
-10,122,3763,7.85,NA
-10,124,3955,6.4,NA
-10,126,90,5.18,NA
-10,128,56,7.4,NA
-10,130,324,6.59,NA
-10,136,730,6.9,NA
-10,138,412,5.81,NA
-10,140,1263,7.68,NA
-10,142,31,8.79,NA
