date,location_name,pm25
2024-04-12,Melton,1.0815416666666666
2024-04-12,Traralgon,3.802791666666667
2024-04-13,Alphington,3.7507083333333333
2024-04-13,Box Hill,3.4453333333333336
2024-04-13,Brighton,4.224125
2024-04-13,Dandenong,2.7217083333333334
2024-04-13,Melbourne CBD,5.079458333333333
2024-04-13,Melton,1.6042083333333335
2024-04-13,Traralgon,3.6805
2024-04-14,Alphington,9.867125
2024-04-14,Box Hill,6.308466666666667
2024-04-14,Brighton,8.442583333333333
2024-04-14,Dandenong,5.927083333333333
2024-04-14,Melbourne CBD,9.830291666666666
2024-04-14,Melton,8.316708333333334
2024-04-14,Traralgon,5.6401666666666666
2024-04-15,Alphington,8.47725
2024-04-15,Box Hill,7.0375000000000005
2024-04-15,Brighton,7.7705652173913045
2024-04-15,Dandenong,6.063666666666666
2024-04-15,Melbourne CBD,9.336583333333333
2024-04-15,Melton,8.326958333333334
2024-04-15,Traralgon,6.866958333333334
2024-04-16,Alphington,5.6342083333333335
2024-04-16,Box Hill,4.516916666666667
2024-04-16,Brighton,3.89825
2024-04-16,Dandenong,5.5211250000000005
2024-04-16,Melbourne CBD,6.770041666666667
2024-04-16,Melton,2.004125
2024-04-16,Traralgon,6.428416666666666
2024-04-17,Alphington,4.887041666666667
2024-04-17,Box Hill,4.375761904761905
2024-04-17,Brighton,4.349875
2024-04-17,Dandenong,4.251541666666666
2024-04-17,Melbourne CBD,6.885208333333333
2024-04-17,Melton,1.8659583333333334
2024-04-17,Traralgon,11.784083333333333
2024-04-18,Alphington,3.3865833333333333
2024-04-18,Box Hill,2.984933333333333
2024-04-18,Brighton,2.7430416666666666
2024-04-18,Dandenong,2.2065
2024-04-18,Melbourne CBD,4.766
2024-04-18,Melton,0.40741666666666676
2024-04-18,Traralgon,4.617666666666667
2024-04-19,Alphington,4.142833333333333
2024-04-19,Box Hill,3.0638571428571426
2024-04-19,Brighton,3.4250416666666665
2024-04-19,Dandenong,3.0846666666666667
2024-04-19,Melbourne CBD,6.183333333333334
2024-04-19,Melton,1.084375
2024-04-19,Traralgon,6.243666666666667
2024-04-20,Alphington,7.330875
2024-04-20,Box Hill,3.276818181818182
2024-04-20,Brighton,7.344625
2024-04-20,Dandenong,5.087416666666666
2024-04-20,Melbourne CBD,7.598708333333334
2024-04-20,Melton,5.066583333333334
2024-04-20,Traralgon,6.632958333333333
2024-04-21,Alphington,13.966625
2024-04-21,Box Hill,9.570142857142857
2024-04-21,Brighton,10.057333333333334
2024-04-21,Dandenong,8.280125
2024-04-21,Melbourne CBD,9.499083333333333
2024-04-21,Melton,4.7385
2024-04-21,Traralgon,5.764666666666667
2024-04-22,Alphington,21.440083333333334
2024-04-22,Box Hill,19.905
2024-04-22,Brighton,19.53175
2024-04-22,Dandenong,16.984125
2024-04-22,Melbourne CBD,22.228266666666666
2024-04-22,Melton,19.556208333333334
2024-04-22,Traralgon,11.557583333333334
2024-04-23,Alphington,19.983166666666666
2024-04-23,Box Hill,15.188857142857144
2024-04-23,Brighton,18.868055555555557
2024-04-23,Dandenong,16.1775
2024-04-23,Melbourne CBD,16.455916666666667
2024-04-23,Melton,13.782124999999999
2024-04-23,Traralgon,24.620833333333334
2024-04-24,Alphington,4.04875
2024-04-24,Box Hill,3.45275
2024-04-24,Brighton,3.41225
2024-04-24,Dandenong,4.007708333333333
2024-04-24,Melbourne CBD,5.9675416666666665
2024-04-24,Melton,2.8765416666666668
2024-04-24,Traralgon,5.152916666666666
2024-04-25,Alphington,2.8934583333333332
2024-04-25,Box Hill,3.989708333333333
2024-04-25,Brighton,2.9062916666666667
2024-04-25,Dandenong,2.549375
2024-04-25,Melbourne CBD,4.946541666666667
2024-04-25,Melton,0.9000416666666667
2024-04-25,Traralgon,3.199333333333333
2024-04-26,Alphington,4.109
2024-04-26,Box Hill,3.8371250000000003
2024-04-26,Brighton,3.7829166666666665
2024-04-26,Dandenong,2.744875
2024-04-26,Melbourne CBD,4.69375
2024-04-26,Melton,1.3799583333333334
2024-04-26,Traralgon,3.6625
2024-04-27,Alphington,8.396583333333334
2024-04-27,Box Hill,4.323875
2024-04-27,Brighton,6.009125
2024-04-27,Dandenong,3.7691666666666666
2024-04-27,Melbourne CBD,5.923291666666667
2024-04-27,Melton,3.5362083333333336
2024-04-27,Traralgon,8.275041666666667
2024-04-28,Alphington,16.624458333333333
2024-04-28,Box Hill,12.156208333333334
2024-04-28,Brighton,13.976666666666667
2024-04-28,Dandenong,11.77725
2024-04-28,Melbourne CBD,12.578625
2024-04-28,Melton,8.743458333333333
2024-04-28,Traralgon,13.692625
2024-04-29,Alphington,10.470708333333333
2024-04-29,Box Hill,6.117333333333334
2024-04-29,Brighton,7.046208333333333
2024-04-29,Dandenong,7.095083333333333
2024-04-29,Melbourne CBD,9.25475
2024-04-29,Melton,4.56825
2024-04-29,Traralgon,11.011
2024-04-30,Alphington,3.7772083333333333
2024-04-30,Box Hill,2.9529166666666664
2024-04-30,Brighton,3.918
2024-04-30,Dandenong,4.3072083333333335
2024-04-30,Melbourne CBD,5.122458333333333
2024-04-30,Melton,1.5269166666666667
2024-04-30,Traralgon,8.185666666666666
2024-05-01,Alphington,7.105208333333334
2024-05-01,Box Hill,5.904125
2024-05-01,Brighton,6.027333333333333
2024-05-01,Dandenong,6.3726666666666665
2024-05-01,Melbourne CBD,6.38575
2024-05-01,Melton,2.202333333333333
2024-05-01,Traralgon,10.027166666666666
2024-05-02,Alphington,13.47525
2024-05-02,Box Hill,8.828291666666667
2024-05-02,Brighton,10.975666666666667
2024-05-02,Dandenong,6.9595416666666665
2024-05-02,Melbourne CBD,12.915416666666665
2024-05-02,Melton,6.669708333333333
2024-05-02,Traralgon,6.167458333333333
2024-05-03,Alphington,21.11825
2024-05-03,Box Hill,11.738583333333333
2024-05-03,Brighton,14.48275
2024-05-03,Dandenong,8.908416666666668
2024-05-03,Melbourne CBD,16.59625
2024-05-03,Melton,10.87205
2024-05-03,Traralgon,7.0369166666666665
2024-05-04,Alphington,25.988666666666667
2024-05-04,Box Hill,17.955458333333333
2024-05-04,Brighton,20.478708333333334
2024-05-04,Dandenong,14.274750000000003
2024-05-04,Melbourne CBD,19.286458333333332
2024-05-04,Melton,9.68325
2024-05-04,Traralgon,6.318
2024-05-05,Alphington,20.838291666666663
2024-05-05,Box Hill,17.142
2024-05-05,Brighton,17.641624999999998
2024-05-05,Dandenong,13.948583333333334
2024-05-05,Melbourne CBD,21.019041666666666
2024-05-05,Melton,7.4768333333333334
2024-05-05,Traralgon,4.383666666666667
2024-05-06,Alphington,6.099916666666667
2024-05-06,Box Hill,5.1200833333333335
2024-05-06,Brighton,5.654583333333333
2024-05-06,Dandenong,5.615125
2024-05-06,Melbourne CBD,7.544625
2024-05-06,Melton,3.1876249999999997
2024-05-06,Traralgon,4.6382916666666665
2024-05-07,Alphington,14.042428571428571
2024-05-07,Box Hill,10.541166666666667
2024-05-07,Brighton,13.180541666666667
2024-05-07,Dandenong,12.354041666666667
2024-05-07,Melbourne CBD,13.54975
2024-05-07,Melton,8.198458333333333
2024-05-07,Traralgon,5.507958333333333
2024-05-08,Alphington,23.809583333333332
2024-05-08,Box Hill,18.080375
2024-05-08,Brighton,20.965541666666667
2024-05-08,Dandenong,16.484
2024-05-08,Melbourne CBD,24.86375
2024-05-08,Melton,17.875416666666666
2024-05-08,Traralgon,6.260227272727272
2024-05-09,Alphington,29.449
2024-05-09,Box Hill,25.387708333333332
2024-05-09,Brighton,27.433291666666666
2024-05-09,Dandenong,23.046333333333333
2024-05-09,Melbourne CBD,27.605916666666666
2024-05-09,Melton,14.588416666666667
2024-05-09,Traralgon,5.02025
2024-05-10,Alphington,15.145666666666667
2024-05-10,Box Hill,11.508791666666667
2024-05-10,Brighton,13.727833333333333
2024-05-10,Dandenong,10.148125
2024-05-10,Melbourne CBD,15.791041666666667
2024-05-10,Melton,10.892375
2024-05-10,Traralgon,5.428541666666667
2024-05-11,Alphington,11.895083333333334
2024-05-11,Box Hill,5.810291666666667
2024-05-11,Brighton,3.333875
2024-05-11,Dandenong,2.8317083333333333
2024-05-11,Melbourne CBD,6.29325
2024-05-11,Melton,5.452708333333333
2024-05-11,Traralgon,3.4491666666666667
2024-05-12,Alphington,15.185333333333332
2024-05-12,Box Hill,10.55025
2024-05-12,Brighton,13.425666666666666
2024-05-12,Dandenong,9.360333333333333
2024-05-12,Melbourne CBD,12.484833333333334
2024-05-12,Melton,5.651666666666666
2024-05-12,Traralgon,4.522772727272727
2024-05-13,Alphington,11.921583333333333
2024-05-13,Box Hill,9.767416666666666
2024-05-13,Brighton,13.099458333333333
2024-05-13,Dandenong,9.434125
2024-05-13,Melbourne CBD,15.318125
2024-05-13,Melton,5.293416666666666
2024-05-13,Traralgon,7.239416666666667
2024-05-14,Alphington,6.425083333333333
2024-05-14,Box Hill,5.534125
2024-05-14,Brighton,7.19325
2024-05-14,Dandenong,6.162916666666667
2024-05-14,Melbourne CBD,7.532636363636364
2024-05-14,Melton,2.8110416666666667
2024-05-14,Traralgon,7.493166666666666
2024-05-15,Alphington,11.004958333333333
2024-05-15,Box Hill,8.258333333333333
2024-05-15,Brighton,12.676874999999999
2024-05-15,Dandenong,9.004041666666666
2024-05-15,Melton,6.497583333333333
2024-05-15,Traralgon,10.419
2024-05-16,Alphington,11.537375
2024-05-16,Box Hill,9.556541666666666
2024-05-16,Brighton,13.882416666666666
2024-05-16,Dandenong,11.056875
2024-05-16,Melton,7.093166666666667
2024-05-16,Traralgon,9.099833333333333
2024-05-17,Alphington,8.662375
2024-05-17,Box Hill,7.371041666666667
2024-05-17,Brighton,9.670541666666667
2024-05-17,Dandenong,7.629333333333333
2024-05-17,Macleod,8.883
2024-05-17,Melton,6.6777500000000005
2024-05-17,Traralgon,9.313416666666667
2024-05-18,Alphington,12.144125
2024-05-18,Box Hill,8.155791666666667
2024-05-18,Brighton,9.612833333333333
2024-05-18,Dandenong,8.517875
2024-05-18,Melton,5.641916666666667
2024-05-18,Traralgon,11.314874999999999
2024-05-19,Alphington,13.009625
2024-05-19,Box Hill,9.145125
2024-05-19,Brighton,5.034
2024-05-19,Dandenong,8.354333333333333
2024-05-19,Melton,3.688375
2024-05-19,Traralgon,5.7383750000000004
2024-05-20,Alphington,3.823375
2024-05-20,Box Hill,2.76625
2024-05-20,Brighton,2.02975
2024-05-20,Dandenong,2.9864166666666665
2024-05-20,Melton,1.7322916666666668
2024-05-20,Traralgon,5.9150833333333335
2024-05-21,Alphington,7.4565
2024-05-21,Box Hill,5.8347500000000005
2024-05-21,Brighton,6.000083333333334
2024-05-21,Dandenong,8.489041666666667
2024-05-21,Melton,2.528875
2024-05-21,Traralgon,9.974541666666667
2024-05-22,Alphington,11.713652173913044
2024-05-22,Box Hill,9.2685
2024-05-22,Brighton,9.749791666666667
2024-05-22,Dandenong,10.383375000000001
2024-05-22,Melbourne CBD,8.318999999999999
2024-05-22,Melton,5.146708333333333
2024-05-22,Traralgon,12.526458333333334
2024-05-23,Alphington,14.804916666666667
2024-05-23,Box Hill,9.2615
2024-05-23,Brighton,8.834333333333333
2024-05-23,Dandenong,9.137375
2024-05-23,Melbourne CBD,11.4275
2024-05-23,Melton,4.45975
2024-05-23,Traralgon,12.284791666666667
2024-05-24,Alphington,14.714
2024-05-24,Box Hill,10.391875
2024-05-24,Brighton,11.79975
2024-05-24,Dandenong,11.175166666666668
2024-05-24,Melbourne CBD,12.173416666666666
2024-05-24,Melton,4.5825
2024-05-24,Traralgon,10.38075
2024-05-25,Alphington,19.372791666666668
2024-05-25,Box Hill,15.374375
2024-05-25,Brighton,22.114874999999998
2024-05-25,Dandenong,17.027375
2024-05-25,Melbourne CBD,15.144416666666666
2024-05-25,Melton,8.201916666666666
2024-05-25,Traralgon,8.726125000000001
2024-05-26,Alphington,22.757
2024-05-26,Box Hill,15.478458333333332
2024-05-26,Brighton,27.996583333333334
2024-05-26,Dandenong,19.824166666666667
2024-05-26,Macleod,33.102
2024-05-26,Melbourne CBD,21.784666666666666
2024-05-26,Melton,12.430083333333334
2024-05-26,Traralgon,15.013833333333332
2024-05-27,Alphington,16.107333333333333
2024-05-27,Box Hill,9.164666666666667
2024-05-27,Brighton,13.3405
2024-05-27,Dandenong,8.739125
2024-05-27,Macleod,2.995
2024-05-27,Melbourne CBD,14.137500000000001
2024-05-27,Melton,6.608083333333333
2024-05-27,Traralgon,15.805833333333334
2024-05-28,Alphington,10.089375
2024-05-28,Box Hill,6.947708333333333
2024-05-28,Brighton,7.79725
2024-05-28,Dandenong,6.185666666666667
2024-05-28,Melbourne CBD,9.238791666666668
2024-05-28,Melton,5.941083333333333
2024-05-28,Traralgon,14.090208333333333
2024-05-29,Box Hill,7.454541666666667
2024-05-29,Brighton,10.812625
2024-05-29,Dandenong,8.238875
2024-05-29,Melbourne CBD,9.5405
2024-05-29,Melton,8.874916666666667
2024-05-29,Traralgon,17.856125000000002
2024-05-30,Box Hill,4.746666666666666
2024-05-30,Brighton,6.398458333333333
2024-05-30,Dandenong,4.3853333333333335
2024-05-30,Macleod,0.8131250000000002
2024-05-30,Melbourne CBD,6.614833333333333
2024-05-30,Melton,3.3395833333333336
2024-05-30,Traralgon,15.244166666666667
2024-05-31,Alphington,6.352785714285714
2024-05-31,Box Hill,4.801125
2024-05-31,Brighton,4.718041666666667
2024-05-31,Dandenong,4.0235
2024-05-31,Macleod,2.8446666666666665
2024-05-31,Melbourne CBD,4.928916666666667
2024-05-31,Melton,2.3137916666666665
2024-05-31,Traralgon,6.704041666666667
2024-06-01,Alphington,9.419083333333333
2024-06-01,Box Hill,5.565291666666667
2024-06-01,Brighton,6.255458333333333
2024-06-01,Dandenong,4.436125
2024-06-01,Macleod,4.382818181818181
2024-06-01,Melbourne CBD,6.261416666666666
2024-06-01,Melton,3.657583333333333
2024-06-01,Traralgon,11.421541666666668
2024-06-02,Alphington,9.485333333333333
2024-06-02,Box Hill,5.87975
2024-06-02,Brighton,6.08125
2024-06-02,Dandenong,6.715875
2024-06-02,Macleod,3.7588749999999997
2024-06-02,Melbourne CBD,6.297541666666667
2024-06-02,Melton,1.9827916666666667
2024-06-02,Traralgon,8.178833333333333
2024-06-03,Alphington,4.690541666666666
2024-06-03,Box Hill,3.568541666666667
2024-06-03,Brighton,3.6807499999999997
2024-06-03,Dandenong,2.518291666666667
2024-06-03,Macleod,2.8975
2024-06-03,Melbourne CBD,7.00075
2024-06-03,Melton,2.7632083333333335
2024-06-03,Traralgon,5.835875
2024-06-04,Alphington,6.691125
2024-06-04,Box Hill,5.323833333333333
2024-06-04,Brighton,5.8079583333333336
2024-06-04,Dandenong,4.05125
2024-06-04,Geelong South,5.228928571428572
2024-06-04,Macleod,2.248625
2024-06-04,Melbourne CBD,5.380791666666666
2024-06-04,Melton,2.8619583333333334
2024-06-04,Traralgon,4.738958333333334
2024-06-05,Alphington,12.254541666666666
2024-06-05,Box Hill,7.8008750000000004
2024-06-05,Brighton,6.508875
2024-06-05,Dandenong,7.278666666666667
2024-06-05,Geelong South,4.9667916666666665
2024-06-05,Macleod,6.813083333333333
2024-06-05,Melbourne CBD,9.791583333333334
2024-06-05,Melton,5.4976666666666665
2024-06-05,Traralgon,10.265166666666667
2024-06-06,Alphington,10.304625
2024-06-06,Box Hill,6.840000000000001
2024-06-06,Brighton,8.598458333333333
2024-06-06,Dandenong,8.744833333333334
2024-06-06,Geelong South,3.897625
2024-06-06,Macleod,5.530458333333334
2024-06-06,Melbourne CBD,9.1725
2024-06-06,Melton,3.611291666666667
2024-06-06,Traralgon,6.9833181818181815
2024-06-07,Alphington,3.8285
2024-06-07,Box Hill,3.45275
2024-06-07,Brighton,4.083291666666667
2024-06-07,Dandenong,4.728666666666666
2024-06-07,Geelong South,1.7257916666666666
2024-06-07,Macleod,2.97425
2024-06-07,Melbourne CBD,5.1258333333333335
2024-06-07,Melton,3.3021249999999998
2024-06-07,Traralgon,7.805499999999999
2024-06-08,Alphington,9.439833333333333
2024-06-08,Box Hill,7.388625
2024-06-08,Brighton,5.593166666666667
2024-06-08,Dandenong,4.871541666666666
2024-06-08,Geelong South,3.5597083333333335
2024-06-08,Macleod,5.0670416666666664
2024-06-08,Melbourne CBD,6.034416666666667
2024-06-08,Melton,4.713791666666667
2024-06-08,Traralgon,8.619625
2024-06-09,Alphington,7.412875
2024-06-09,Box Hill,7.970291666666666
2024-06-09,Brighton,4.2204999999999995
2024-06-09,Dandenong,5.683666666666666
2024-06-09,Geelong South,3.531125
2024-06-09,Macleod,4.492375
2024-06-09,Melbourne CBD,5.6025833333333335
2024-06-09,Melton,3.565875
2024-06-09,Traralgon,6.40125
2024-06-10,Alphington,7.295958333333333
2024-06-10,Box Hill,5.367958333333333
2024-06-10,Brighton,6.508958333333333
2024-06-10,Dandenong,4.508791666666667
2024-06-10,Geelong South,3.1825
2024-06-10,Macleod,2.9097916666666666
2024-06-10,Melbourne CBD,5.573666666666667
2024-06-10,Melton,3.218375
2024-06-10,Traralgon,9.828375
2024-06-11,Alphington,3.447916666666667
2024-06-11,Box Hill,2.91125
2024-06-11,Brighton,4.713416666666666
2024-06-11,Dandenong,2.0243333333333333
2024-06-11,Geelong South,1.3936666666666668
2024-06-11,Macleod,0.9697916666666666
2024-06-11,Melbourne CBD,4.477458333333334
2024-06-11,Melton,2.936208333333333
2024-06-11,Traralgon,4.6818333333333335
2024-06-12,Alphington,4.240458333333334
2024-06-12,Box Hill,5.443625
2024-06-12,Brighton,5.484333333333334
2024-06-12,Dandenong,4.374583333333334
2024-06-12,Geelong South,5.000375
2024-06-12,Macleod,4.755083333333333
2024-06-12,Melbourne CBD,7.470416666666667
2024-06-12,Melton,3.2889583333333334
2024-06-12,Traralgon,6.703652173913044
2024-06-13,Alphington,8.416041666666667
2024-06-13,Box Hill,6.769541666666667
2024-06-13,Brighton,6.79325
2024-06-13,Dandenong,6.042958333333333
2024-06-13,Geelong South,3.198375
2024-06-13,Macleod,4.000125
2024-06-13,Melbourne CBD,8.180958333333333
2024-06-13,Melton,2.1390416666666665
2024-06-13,Traralgon,9.789666666666665
2024-06-14,Alphington,17.458541666666665
2024-06-14,Box Hill,14.25625
2024-06-14,Brighton,16.77145833333333
2024-06-14,Dandenong,10.577791666666666
2024-06-14,Geelong South,7.308791666666667
2024-06-14,Macleod,12.235
2024-06-14,Melbourne CBD,15.697208333333332
2024-06-14,Melton,9.769416666666666
2024-06-14,Traralgon,6.8155
2024-06-15,Alphington,19.273791666666668
2024-06-15,Box Hill,12.817499999999999
2024-06-15,Brighton,5.634875
2024-06-15,Dandenong,4.334833333333333
2024-06-15,Geelong South,2.4095416666666667
2024-06-15,Macleod,11.065708333333333
2024-06-15,Melbourne CBD,15.871916666666666
2024-06-15,Melton,3.5377916666666667
2024-06-15,Traralgon,10.324583333333335
2024-06-16,Alphington,12.15325
2024-06-16,Box Hill,7.850416666666667
2024-06-16,Brighton,7.269583333333333
2024-06-16,Dandenong,7.456541666666667
2024-06-16,Geelong South,3.93525
2024-06-16,Macleod,6.668958333333333
2024-06-16,Melbourne CBD,7.9671666666666665
2024-06-16,Melton,3.1225
2024-06-16,Traralgon,9.90475
2024-06-17,Alphington,6.881
2024-06-17,Box Hill,6.188
2024-06-17,Brighton,6.665958333333333
2024-06-17,Dandenong,8.062458333333334
2024-06-17,Geelong South,6.253375
2024-06-17,Macleod,4.274041666666667
2024-06-17,Melbourne CBD,8.614083333333333
2024-06-17,Melton,2.883
2024-06-17,Traralgon,11.757666666666667
2024-06-18,Alphington,13.472
2024-06-18,Box Hill,9.79675
2024-06-18,Brighton,10.225249999999999
2024-06-18,Dandenong,10.79325
2024-06-18,Geelong South,5.5597916666666665
2024-06-18,Macleod,8.542833333333334
2024-06-18,Melbourne CBD,10.477125
2024-06-18,Melton,5.635
2024-06-18,Traralgon,17.203791666666667
2024-06-19,Alphington,14.322999999999999
2024-06-19,Box Hill,10.947708333333333
2024-06-19,Brighton,12.963916666666666
2024-06-19,Dandenong,10.391875
2024-06-19,Geelong South,10.922625
2024-06-19,Macleod,8.890458333333333
2024-06-19,Melbourne CBD,13.547375
2024-06-19,Melton,7.559708333333333
2024-06-19,Traralgon,14.892041666666666
2024-06-20,Alphington,10.772166666666667
2024-06-20,Box Hill,7.263166666666667
2024-06-20,Brighton,9.429625
2024-06-20,Dandenong,9.883458333333333
2024-06-20,Geelong South,11.784458333333333
2024-06-20,Macleod,8.784666666666666
2024-06-20,Melbourne CBD,11.69925
2024-06-20,Melton,10.515105263157896
2024-06-20,Traralgon,21.072458333333334
2024-06-21,Alphington,15.077583333333333
2024-06-21,Box Hill,10.925083333333333
2024-06-21,Brighton,13.570333333333334
2024-06-21,Dandenong,12.043291666666667
2024-06-21,Geelong South,7.024916666666667
2024-06-21,Macleod,10.711041666666667
2024-06-21,Melbourne CBD,13.462208333333333
2024-06-21,Melton,6.564583333333333
2024-06-21,Traralgon,13.208416666666668
2024-06-22,Alphington,12.392208333333333
2024-06-22,Box Hill,9.909916666666666
2024-06-22,Brighton,7.5317083333333334
2024-06-22,Dandenong,8.036
2024-06-22,Geelong South,4.714
2024-06-22,Macleod,5.584833333333333
2024-06-22,Melbourne CBD,8.650583333333334
2024-06-22,Melton,2.392
2024-06-22,Traralgon,17.412916666666668
2024-06-23,Alphington,15.422958333333334
2024-06-23,Box Hill,10.472583333333333
2024-06-23,Brighton,11.971041666666666
2024-06-23,Dandenong,8.642416666666666
2024-06-23,Geelong South,9.157166666666667
2024-06-23,Macleod,9.26825
2024-06-23,Melbourne CBD,15.039375
2024-06-23,Melton,6.750625
2024-06-23,Traralgon,17.726958333333332
2024-06-24,Alphington,9.488958333333333
2024-06-24,Box Hill,5.4985
2024-06-24,Brighton,7.554791666666667
2024-06-24,Dandenong,4.902833333333334
2024-06-24,Geelong South,11.382125
2024-06-24,Macleod,3.009
2024-06-24,Melbourne CBD,7.373958333333333
2024-06-24,Melton,6.596541666666667
2024-06-24,Traralgon,15.074105263157895
2024-06-25,Alphington,3.4787916666666665
2024-06-25,Box Hill,2.855277777777778
2024-06-25,Brighton,3.1715416666666667
2024-06-25,Dandenong,1.6937916666666668
2024-06-25,Geelong South,3.256291666666667
2024-06-25,Macleod,0.5425833333333334
2024-06-25,Melbourne CBD,4.09225
2024-06-25,Melton,1.4881666666666666
2024-06-25,Traralgon,8.307166666666667
2024-06-26,Alphington,3.0435833333333333
2024-06-26,Box Hill,2.4686666666666666
2024-06-26,Brighton,3.094625
2024-06-26,Dandenong,1.9663333333333333
2024-06-26,Geelong South,2.495625
2024-06-26,Macleod,0.22854166666666662
2024-06-26,Melbourne CBD,2.29
2024-06-26,Melton,1.8799166666666667
2024-06-26,Traralgon,8.8645
2024-06-27,Alphington,4.0569999999999995
2024-06-27,Box Hill,3.7422083333333336
2024-06-27,Brighton,6.005521739130434
2024-06-27,Dandenong,2.954625
2024-06-27,Geelong South,4.541916666666666
2024-06-27,Macleod,1.8355416666666666
2024-06-27,Melbourne CBD,3.45525
2024-06-27,Melton,1.697625
2024-06-27,Traralgon,12.248833333333334
2024-06-28,Alphington,3.3852083333333334
2024-06-28,Box Hill,2.1689166666666666
2024-06-28,Brighton,4.311166666666667
2024-06-28,Dandenong,2.4854583333333333
2024-06-28,Geelong South,5.410875
2024-06-28,Macleod,0.9266666666666666
2024-06-28,Melbourne CBD,3.2488333333333332
2024-06-28,Melton,2.484875
2024-06-28,Traralgon,9.012041666666667
2024-06-29,Alphington,3.962833333333333
2024-06-29,Box Hill,3.6569583333333338
2024-06-29,Brighton,3.502416666666667
2024-06-29,Dandenong,2.8459583333333334
2024-06-29,Geelong South,1.4962916666666666
2024-06-29,Macleod,1.793125
2024-06-29,Melbourne CBD,4.845958333333333
2024-06-29,Melton,2.222083333333333
2024-06-29,Traralgon,6.498833333333334
2024-06-30,Alphington,5.3575
2024-06-30,Box Hill,6.280374999999999
2024-06-30,Brighton,6.069375
2024-06-30,Dandenong,3.798833333333333
2024-06-30,Geelong South,3.431791666666667
2024-06-30,Macleod,1.948208333333333
2024-06-30,Melbourne CBD,4.446625
2024-06-30,Melton,3.1014583333333334
2024-06-30,Traralgon,7.697875
2024-07-01,Alphington,8.90625
2024-07-01,Box Hill,6.860166666666666
2024-07-01,Brighton,6.111416666666667
2024-07-01,Dandenong,7.2130833333333335
2024-07-01,Geelong South,3.3768333333333334
2024-07-01,Macleod,4.284708333333334
2024-07-01,Melbourne CBD,6.018791666666667
2024-07-01,Melton,2.533541666666667
2024-07-01,Traralgon,8.980041666666667
2024-07-02,Alphington,9.6795
2024-07-02,Box Hill,6.519291666666666
2024-07-02,Brighton,10.821458333333334
2024-07-02,Dandenong,8.890875
2024-07-02,Geelong South,3.7120416666666665
2024-07-02,Macleod,6.13725
2024-07-02,Melbourne CBD,8.061958333333333
2024-07-02,Melton,7.955833333333333
2024-07-02,Traralgon,13.584541666666667
2024-07-03,Alphington,20.729
2024-07-03,Box Hill,12.043791666666667
2024-07-03,Brighton,17.764125
2024-07-03,Dandenong,12.325875
2024-07-03,Geelong South,11.834375
2024-07-03,Macleod,13.680041666666666
2024-07-03,Melbourne CBD,20.162666666666667
2024-07-03,Melton,8.167083333333334
2024-07-03,Traralgon,10.618958333333333
2024-07-04,Alphington,28.918666666666667
2024-07-04,Box Hill,20.494833333333332
2024-07-04,Brighton,13.63475
2024-07-04,Dandenong,11.63675
2024-07-04,Geelong South,8.10625
2024-07-04,Macleod,19.250625
2024-07-04,Melbourne CBD,23.974333333333334
2024-07-04,Melton,10.424
2024-07-04,Traralgon,4.930375
2024-07-05,Alphington,17.7815
2024-07-05,Box Hill,13.899375
2024-07-05,Brighton,12.292333333333334
2024-07-05,Dandenong,9.192583333333333
2024-07-05,Geelong South,2.18875
2024-07-05,Macleod,16.6405
2024-07-05,Melbourne CBD,16.472958333333334
2024-07-05,Melton,5.4535833333333334
2024-07-05,Traralgon,4.436333333333334
2024-07-06,Alphington,15.991166666666665
2024-07-06,Box Hill,13.348375
2024-07-06,Brighton,18.197333333333333
2024-07-06,Dandenong,12.212916666666667
2024-07-06,Geelong South,11.023083333333334
2024-07-06,Macleod,8.930666666666667
2024-07-06,Melbourne CBD,11.362666666666666
2024-07-06,Melton,9.744291666666667
2024-07-06,Traralgon,9.773375
2024-07-07,Alphington,13.828625
2024-07-07,Box Hill,12.525041666666667
2024-07-07,Brighton,16.944458333333333
2024-07-07,Dandenong,11.458166666666667
2024-07-07,Geelong South,14.704041666666665
2024-07-07,Macleod,7.303
2024-07-07,Melbourne CBD,12.551166666666667
2024-07-07,Melton,11.402458333333334
2024-07-07,Traralgon,8.12975
2024-07-08,Alphington,7.5275
2024-07-08,Box Hill,4.735041666666667
2024-07-08,Brighton,9.978666666666667
2024-07-08,Dandenong,10.081666666666667
2024-07-08,Geelong South,10.433874999999999
2024-07-08,Macleod,3.8299090909090907
2024-07-08,Melbourne CBD,7.185833333333333
2024-07-08,Melton,5.985124999999999
2024-07-08,Traralgon,14.897083333333333
2024-07-09,Alphington,6.206
2024-07-09,Box Hill,5.016208333333333
2024-07-09,Brighton,5.636916666666667
2024-07-09,Dandenong,5.712291666666667
2024-07-09,Geelong South,4.3385
2024-07-09,Macleod,2.382125
2024-07-09,Melbourne CBD,7.082708333333334
2024-07-09,Melton,2.570181818181818
2024-07-09,Traralgon,9.528208333333334
2024-07-10,Alphington,2.8837083333333333
2024-07-10,Box Hill,3.4716428571428573
2024-07-10,Brighton,5.469545454545455
2024-07-10,Dandenong,3.1858636363636363
2024-07-10,Geelong South,4.379166666666666
2024-07-10,Macleod,1.4781666666666666
2024-07-10,Melbourne CBD,4.881666666666667
2024-07-10,Melton,3.14
2024-07-10,Traralgon,7.305999999999999
2024-07-11,Alphington,3.5163333333333333
