latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.57757,119.09531,355.17,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,315.5,25.09,D
-32.7329,118.00041,346.69,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,305.09,16.15,D
-32.73445,117.99385,338.19,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,301.65,3.93,D
-32.72957,117.99232,343.13,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,303,3.93,D
-32.71035,118.00701,349.18,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,308.02,11.68,D
-32.71187,118.00063,356.68,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.16,13.48,D
-32.7134,117.99421,342.98,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.6,13.48,D
-32.68907,117.22487,346.11,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,305.34,10.07,D
-32.69042,117.21899,338.36,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,303.61,5.6,D
-32.68441,117.22333,345.01,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,305.42,12.45,D
-32.68577,117.21744,351.71,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.16,14.07,D
-32.0479,118.82851,367,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,299.9,12.85,D
-32.04882,118.82476,367,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,296.53,9.78,D
-32.04924,118.82822,367,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,300.48,14.52,D
-32.09697,117.14455,338.81,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.81,9.07,D
-32.09421,117.14097,367,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,314.28,36.83,D
-32.08949,117.1395,349.93,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.31,36.83,D
-32.0022,117.25409,343.42,0.57,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,308.02,8.6,D
-31.56471,119.04349,335.88,0.37,0.58,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,306.49,3.6,D
-31.56568,119.0396,337.67,0.37,0.58,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,305.73,2.45,D
-31.99745,117.25257,343.13,0.57,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.31,7.87,D
-32.0296,117.11437,343.1,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.25,13.14,D
-32.03099,117.10836,350.46,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,314.24,13.14,D
-32.02625,117.10703,350.85,0.56,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.29,13.14,D
-31.89941,117.46545,335.73,0.59,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,307.98,11.74,D
-31.90086,117.45916,342.78,0.59,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.84,5.89,D
-31.89605,117.45763,343.07,0.59,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.86,5.89,D
-31.55267,118.76089,335.48,0.36,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,307.32,4.03,D
-31.54132,118.76125,354.88,0.36,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.31,8.35,D
-31.54319,118.75368,337.07,0.36,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,307.38,5.12,D
-31.45936,118.53431,367,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,308.88,5.17,D
-31.45845,118.53799,341.72,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.18,5.17,D
-31.46026,118.53064,346.67,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.86,4.35,D
-31.46076,118.53191,367,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,309.24,7.7,D
-31.45899,118.53931,341.03,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.37,5.44,D
-31.45987,118.53561,355.66,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,308.23,5.44,D
-31.8356,116.80487,342.37,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.37,4.1,D
-31.83094,116.80344,355.3,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,313.88,13.85,D
-31.82629,116.802,352.59,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.58,13.85,D
-31.39624,118.27363,339.63,0.34,0.56,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.95,4.19,D
-31.39568,118.27559,335.5,0.34,0.56,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,308.04,3.92,D
-31.41844,117.90707,335.95,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.76,3.86,D
-31.39681,117.90772,340.22,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.64,2.72,D
-31.39762,117.90433,336.68,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.54,2.91,D
-31.36961,117.99829,367,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,311.56,7.67,D
-31.37045,117.9948,356.57,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.3,7.67,D
-31.39181,117.90615,337.11,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.52,2.99,D
-31.39591,117.88912,336.37,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.63,2.22,D
-31.39674,117.88567,335.18,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.74,2.22,D
-31.38681,117.90461,335.51,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.04,2.99,D
-31.39091,117.88757,340.05,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,311.51,2.22,D
-31.39174,117.88413,338.68,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,311.36,2.22,D
-31.39257,117.88069,343.59,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.81,4.85,D
-31.36792,117.99626,367,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,312.5,6.85,D
-31.3671,117.99976,344.02,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,308.4,8.12,D
-31.36874,117.99276,336.4,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.54,6.85,D
-31.38875,117.90729,337.48,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.1,6.72,D
-31.39034,117.90048,336.15,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.01,4.05,D
-31.39274,117.89023,338.8,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,311.55,5.46,D
-31.39354,117.88679,337.38,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,311.28,2.98,D
-31.39436,117.88332,339.42,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.62,2.98,D
-31.39516,117.87988,337.91,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,310.06,2.25,D
-31.38136,117.91593,336.41,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.12,3.27,D
-31.38935,117.88181,338.52,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.17,2.98,D
-31.39015,117.87838,335.74,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.27,2.25,D
-31.37296,117.90599,338.04,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.07,6.41,D
-31.62572,116.78426,338.81,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.5,9.7,D
-31.62237,116.77693,367,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,313.25,9.7,D
-31.62366,116.77123,367,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,311.84,13.92,D
-31.62108,116.78267,337.06,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.92,9.7,D
-31.40551,117.45216,350.82,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.36,13.76,D
-31.15508,116.9815,335.79,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,307.64,5.25,D
-31.1564,116.98615,339.9,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,308.31,3,D
-31.15775,116.98017,336.91,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,307.72,3,D
-30.90773,117.74165,338.43,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.78,3.17,D
-31.1098,116.59536,344.03,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.47,38.06,D
-31.11109,116.58959,348.2,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,320.96,38.06,D
-31.1064,116.58827,354.46,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.13,38.06,D
-31.10771,116.58245,344.66,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,313.85,11.07,D
-30.84318,117.68706,342.94,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.62,5.5,D
-30.84398,117.68368,345.22,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.5,4.27,D
-30.84477,117.68032,341.71,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.11,4.27,D
-30.84556,117.67693,336.83,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.77,3.28,D
-30.8374,117.68883,342.6,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.61,4.49,D
-30.83819,117.68549,349.41,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,312.04,4.49,D
-30.83899,117.68211,346.4,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.98,2.87,D
-30.83978,117.67875,344.33,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,309.95,2.87,D
-30.8348,117.67711,337.71,0.32,0.55,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,310.2,2.87,D
-30.60373,118.20802,336.25,0.35,0.57,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,308.52,2.76,D
-30.82062,116.95677,339.83,0.59,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,309.96,9.05,D
-30.81935,116.9553,343.31,0.59,0.53,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,311.34,7.53,D
-30.81601,116.90239,339.57,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,307.59,7.77,D
-30.81258,116.89499,367,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,high,2.0NRT,329.87,63.05,D
-30.81395,116.88896,339.34,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,nominal,2.0NRT,312.58,63.05,D
-30.81121,116.90099,367,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:40:00Z,N,low,2.0NRT,330.95,170.78,D
-30.08152,116.9389,350.18,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.95,37.65,D
-30.3215,117.07691,340.07,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,309.93,5.87,D
-30.0785,116.95352,337.02,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,310.18,7.62,D
-30.07999,116.94713,340.12,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.76,7.62,D
-30.08147,116.94079,339.85,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,309.83,29.18,D
-30.08295,116.93443,350.02,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,314.75,29.18,D
-30.0736,116.95213,341.39,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.43,7.62,D
-30.07509,116.94573,355.79,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.3,7.62,D
-30.07657,116.93941,356.25,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,309.89,29.18,D
-30.07806,116.93301,356.81,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.64,29.18,D
-30.07761,116.91264,367,0.6,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,high,2.0NRT,315.02,14.5,D
-30.07168,116.938,343.76,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.75,8.27,D
-30.07319,116.93157,346.81,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.88,8.27,D
-30.07468,116.92518,338.18,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,309.89,11.27,D
-30.07615,116.91886,350.75,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.62,11.27,D
-30.06832,116.93009,356.63,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.61,8.27,D
-30.07128,116.91743,346.2,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.68,11.27,D
-30.07273,116.91122,343.15,0.6,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.09,14.5,D
-30.06044,116.94141,353.78,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.57,18.24,D
-30.06345,116.92857,352.37,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.73,26.43,D
-30.06495,116.92221,350.87,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.57,18.18,D
-30.05859,116.92709,367,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,high,2.0NRT,312.5,26.43,D
-30.05558,116.93987,356.73,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.9,18.24,D
-30.05709,116.93346,344.13,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.45,26.43,D
-30.07863,116.95166,344.21,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.91,9.91,D
-30.08296,116.93251,353.83,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,316.06,63.78,D
-30.07518,116.94388,367,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,high,2.0NRT,312.8,11.08,D
-30.07374,116.95027,344.52,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.94,10.66,D
-30.07663,116.93751,353.47,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.43,11.08,D
-30.07808,116.93109,345.25,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,307.13,7.3,D
-30.07609,116.91691,367,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,high,2.0NRT,313.83,21.12,D
-30.07174,116.93607,346.09,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,307.95,11.08,D
-30.07321,116.9296,344.57,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.67,7.3,D
-30.07466,116.92321,344.49,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.68,7.3,D
-30.0775,116.91067,355.84,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,314.09,21.12,D
-30.06834,116.92812,346.17,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.52,17.22,D
-30.0698,116.92171,337.23,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.52,17.22,D
-30.07121,116.91547,341.28,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.43,10.86,D
-30.06055,116.93945,344.87,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.41,37.21,D
-30.06348,116.92661,354.37,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,315.32,17.22,D
-30.06493,116.92022,348.94,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.4,17.22,D
-30.05569,116.9379,342.24,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,310.34,8.08,D
-30.05715,116.93149,349.53,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.09,8.08,D
-30.05861,116.92509,351.75,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.15,13.74,D
-30.01024,116.93137,339.2,0.61,0.53,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.75,5.79,D
-30.0662,116.64302,350.91,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.94,13.38,D
-30.06757,116.63702,335.28,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,310.25,2.45,D
-30.06139,116.64162,339.99,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.36,11.39,D
-30.06277,116.63563,343.97,0.58,0.52,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.86,6.97,D
-30.0499,116.12285,339.18,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,313.6,4.76,D
-30.05119,116.11711,340.45,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,312.91,4.76,D
-30.04955,116.12169,341.31,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,313.59,6.93,D
-30.05081,116.11594,338.44,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,312.69,5.95,D
-29.49804,115.67167,339.49,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.42,5.65,D
-29.49468,115.66481,346.16,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.51,3.59,D
-29.48887,115.66892,351.05,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.95,11.88,D
-29.49009,115.66346,338.62,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.09,3.59,D
-29.4919,115.66731,339.75,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.53,3.47,D
-29.49309,115.66181,336.8,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.05,3.47,D
-29.48612,115.67142,339.47,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,310.2,6.99,D
-29.48731,115.66595,339.18,0.53,0.5,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.91,3.47,D
-29.31605,114.95995,333.26,0.49,0.48,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,307.61,3.49,D
-29.30048,114.94511,344.38,0.49,0.48,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,308.66,7.35,D
-29.30324,114.94881,334.69,0.49,0.48,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,309.68,6.12,D
-29.29987,114.94259,337.65,0.49,0.48,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,306.58,8.15,D
-29.28319,114.93267,345.09,0.49,0.48,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,309.64,8.16,D
-28.88583,115.73678,350.85,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,312.38,6.93,D
-28.88706,115.73118,338.87,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,313.67,6.93,D
-28.88238,115.72988,350.5,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,314.63,13.63,D
-28.87057,115.73837,337.12,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,311.86,2.68,D
-28.86588,115.73709,337.87,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,309.78,2.68,D
-28.85306,115.72761,342.65,0.55,0.51,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,311.67,6.07,D
-28.07974,114.71372,338.34,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,low,2.0NRT,309.36,16.22,D
-28.07415,114.71761,343.67,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.24,12.29,D
-28.06965,114.71648,344.93,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.57,18.5,D
-28.07183,114.70636,349.65,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,313.26,29.12,D
-28.07292,114.70129,349.94,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,315.76,37.02,D
-28.06843,114.70013,367,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,high,2.0NRT,317.62,37.02,D
-28.06624,114.71025,355.93,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,314.63,29.12,D
-28.06733,114.70518,356.56,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,314.87,29.12,D
-28.06175,114.70909,343.11,0.5,0.49,2026-03-17T00:00:00Z,1899-12-31T06:42:00Z,N,nominal,2.0NRT,305.63,14.01,D
-20.06043,120.33173,367,0.79,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,high,2.0NRT,290.94,37.42,D
-20.05844,120.33971,356.4,0.8,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,low,2.0NRT,289.94,37.42,D
-20.06399,120.34979,356.86,0.8,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,low,2.0NRT,289.3,17.1,D
-20.05875,120.34007,367,0.79,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,high,2.0NRT,290.09,39.29,D
-20.06079,120.3321,367,0.79,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,high,2.0NRT,290.6,27.82,D
-20.06281,120.32425,335.01,0.79,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,nominal,2.0NRT,288.39,27.82,D
-20.05673,120.34793,357.78,0.8,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,low,2.0NRT,289.73,39.29,D
-20.0657,120.34151,354.43,0.8,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,nominal,2.0NRT,289.09,22.52,D
-20.06602,120.34183,347.18,0.79,0.78,2026-03-17T00:00:00Z,1899-12-31T06:44:00Z,N,nominal,2.0NRT,288.86,17.1,D
-18.10101,178.40585,317.87,0.33,0.55,2026-03-17T00:00:00Z,1899-12-31T12:53:00Z,N,nominal,2.0NRT,281.79,1.2,N
